BIB_ID	VENDOR_CODE	bibtype	date	form	place	language	govdoc	publisher
10358684	HARRASS/E	am	2013	\	gw\	ger	\	Grin Verlag
10358683	HARRASS/E	am	2010	\	gw\	ger	\	NA
10358686	HARRASS/E	am	2012	b	gw\	ger	\	AV Akademikerverlag
10358688	HARRASS/E	am	2018	m	gw\	ger	\	Lit
10358691	HARRASS/E	am	2011	m	gw\	ger	\	[Epubli]$c2011
10358693	HARRASS/E	am	2016	b	gw\	ger	\	Lit
10358695	HARRASS/E	am	2013	b	gw\	ger	\	Diplomica Verlag Gmbh
10358696	HARRASS/E	am	2015	\	gw\	ger	\	SEVERUS Verlag
10358699	HARRASS/E	am	2016	d	gw\	eng	\	Regiospectra
10358702	HARRASS/E	am	2017	m	gw\	ger	\	Regiospectra
10358703	HARRASS/E	am	2017	b	gw\	ger	\	Regiospectra
10356981	HARRASS/E	am	2018	b	gw\	eng	\	Galda Verlag
10353950	HARRASS/E	am	2017	b	gw\	ger	\	V&R Unipress
10353956	HARRASS/E	am	2017	\	au\	ger	\	Böhlau Verlag
10353040	HARRASS/E	am	2015	b	gw\	eng	\	Verlag Dr. Kovac
10353041	HARRASS/E	am	2016	b	gw\	eng	\	Logos Verlag Berlin
10329510	HARRASS/E	am	2015	b	gw\	ger	\	Rombach Verlag
10327882	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press
10324377	HARRASS/E	am	2017	b	sz\	fre	\	Infolio
10323296	HARRASS/E	am	2017	b	au\	ger	\	Hollitzer
10323299	HARRASS/E	am	2017	\	gw\	ger	\	Georg Olms Verlag
10323302	HARRASS/E	am	2017	\	gw\	ger	\	Schott
10323304	HARRASS/E	am	2017	b	gw\	ger	\	Königshausen & Neumann
10323306	HARRASS/E	am	2017	\	gw\	eng	\	Tredition
10323308	HARRASS/E	am	2017	b	gw\	ger	\	Hanns-Seidel-Stiftung e.V.
10323310	HARRASS/E	am	2017	b	gw\	ger	\	Regiospectra
10323311	HARRASS/E	am	2017	\	gw\	eng	\	Steidl
10323314	HARRASS/E	am	2017	\	gw\	eng	\	Books on Demand
10319207	HARRASS/E	am	2017	d	gw\	ger	\	Bärenreiter :$aStuttgart :$bMetzler
10319209	HARRASS/E	am	2017	\	gw\	eng	\	Carus Verlag
10319210	HARRASS/E	am	2017	m	gw\	ger	\	PL Academic Research, an imprint of Peter Lang GmbH
10319212	HARRASS/E	am	2017	b	gw\	ger	\	Georg Olms Verlag
10319213	HARRASS/E	am	2017	\	gw\	ger	\	Von Bockel Verlag
10319217	HARRASS/E	am	2017	\	gw\	ger	\	Et+k, Edition Text + Kritik, im Richard Boorberg Verlag
10316476	HARRASS/E	am	2009	b	gw\	ger	\	Éd. S. Limon
10299069	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag
10299072	HARRASS/E	am	2017	b	au\	ger	\	Mymorawa
10299074	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag
10299077	HARRASS/E	am	2017	b	gw\	eng	\	Deutsches Institut für Entwicklungspolitik
10299078	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag
10298038	HARRASS/E	am	2017	\	cb\	eng	\	APSA e.V. Publishing House
10297920	HARRASS/E	am	2017	m	gw\	ger	\	PL Academic Research
10297925	HARRASS/E	am	2015	b	gw\	ger	\	Vandenhoeck & Ruprecht
8865854	HARRASS/E	am	2009	c	gw\	ger	\	Hatje Cantz
10292398	HARRASS/E	am	2017	b	au\	ger	\	New Academic Press
10294992	HARRASS/E	am	2017	\	gw\	ger	\	Transcript
10294993	HARRASS/E	am	2017	b	gw\	ger	\	PL Academic Research
10292401	HARRASS/E	am	2017	b	gw\	ger	\	Böhlau Verlag
10292402	HARRASS/E	am	2017	b	gw\	ger	\	Rombach Verlag
10292405	HARRASS/E	am	2017	b	gw\	ger	\	S. Fischer
10292407	HARRASS/E	am	2017	\	gw\	ger	\	Baerenreiter
10292408	HARRASS/E	am	2017	\	gw\	ger	\	TWENTYSIX, Der Self-Publishing-Verlag
10249928	HARRASS/E	am	2017	b	au\	ger	\	Hollitzer
10249930	HARRASS/E	am	2017	\	gw\	ger	\	Georg Olms Verlag
10249931	HARRASS/E	am	2016	b	gw\	ger	\	Ortus Musikverlag
10249932	HARRASS/E	am	2017	\	gw\	ger	\	Tectum Verlag
10249933	HARRASS/E	am	2017	m	gw\	ger	\	J.B. Metzler
10248468	HARRASS/E	am	2015	\	gw\	eng	\	Scholar's Press
10248472	HARRASS/E	am	2015	b	gw\	eng	\	Scholar's Press
10248475	HARRASS/E	am	2016	b	gw\	eng	\	Scholars' Press
10248477	HARRASS/E	am	2015	b	gw\	eng	\	Scholars' Press
10247903	HARRASS/E	am	2017	6	gw\	ger	\	Avant-Verlag
10245818	HARRASS/E	am	2017	b	gw\	ger	\	Nomos
10240546	HARRASS/E	am	2017	m	xx\	ger	u	NA
10242861	HARRASS/E	am	2018	b	gw\	ger	\	Verlag Karl-Heinz Rüttimann
10234294	HARRASS/E	am	2017	b	gw\	ger	\	Edition Lumière
10234291	HARRASS/E	am	2018	b	gw\	eng	\	Gerlach Press
10232679	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag
10232681	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag
10232683	HARRASS/E	am	2018	m	gw\	ger	\	Aschendorff Verlag
10232686	HARRASS/E	am	2017	b	gw\	lat	\	In aedibus Aschendorff
10232687	HARRASS/E	am	2017	b	gw\	ger	\	Aschendorff Verlag
10232065	HARRASS/E	am	1997	b	gw\	ger	\	MusikTexte
10232069	HARRASS/E	am	2006	b	gw\	ger	\	Pfau
10232071	HARRASS/E	am	2016	\	gw\	ger	\	MusikTexte
5184629	HARRASS/E	am	2004	b	gw\	spa	\	Edition Reichenberger
10208089	HARRASS/E	am	2016	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10207698	HARRASS/E	am	2017	b	mv\	eng	\	LAP LAMBERT Academic Publishing
10208081	HARRASS/E	am	2016	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10207637	HARRASS/E	am	2017	\	gw\	eng	\	Galda Verlag
10171549	HARRASS/E	am	2011	m	gw\	eng	\	Verlag Dr. Hut
10207144	HARRASS/E	am	2017	b	gw\	eng	\	Galda Verlag
10207150	HARRASS/E	am	2017	b	gw\	eng	\	Distanz
10206663	HARRASS/E	am	2009	b	au\	ger	\	Verlag der Österreichischen Akademie der Wissenschaften
10345495	JAPUBTRA	am	2017	b	ja\	jpn	\	Rikka Shuppan
10360678	JAPUBTRA	am	2017	b	ja\	eng	o	Center for Integrated Area Studies (CIAS), Kyoto University
8466368	JAPUBTRA	am	2013	\	ja\	jpn	\	Gendai Shiryō Shuppan
10343545	JAPUBTRA	am	2014	b	ja\	jpn	\	Rikka Shuppan
10343547	JAPUBTRA	am	2016	b	ja\	jpn	\	Rikka Shuppan
10343550	JAPUBTRA	am	2016	b	ja\	jpn	\	Rikka Shuppan
10356384	LINARDI	am	2015	b	uy\	spa	\	Tradinco S.A.,$c2015.;\1$a[Uruguay?] :$b[publisher not identified]
10329512	KINOKUNIYA	am	2016	\	ja\	jpn	\	NA
10329513	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha
10329517	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ozorasha
10329520	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha
10329523	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha
10329524	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha
10329525	KINOKUNIYA	am	2016	\	ja\	jpn	\	Ōzorasha
10328904	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha
10328906	KINOKUNIYA	am	1996	\	ja\	jpn	\	Ōzorasha
10328909	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha
10328910	KINOKUNIYA	am	1997	\	ja\	jpn	\	Ōzorasha
10328934	KINOKUNIYA	am	2017	\	ja\	jpn	\	Kuresu Shuppan
10328939	KINOKUNIYA	am	2010	\	ja\	jpn	\	Kashiwa Shobō
10328941	KINOKUNIYA	am	2017	\	ja\	jpn	\	Yumani Shobō
10328448	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō
10328449	KINOKUNIYA	am	2016	b	ja\	jpn	\	Yumani Shobō
10329458	KINOKUNIYA	as	1888	\	ja\	jpn	\	Kashiwa Shobō
10329460	KINOKUNIYA	as	1913	\	ja\	jpn	\	Yumani Shobō
10329471	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō
10329472	KINOKUNIYA	am	2017	c	ja\	jpn	\	Yumani Shobō
10327866	KINOKUNIYA	am	2005	b	ja\	jpn	\	Yoshikawa Kōbunkan
10327873	KINOKUNIYA	am	2001	\	ja\	jpn	\	Yoshikawa Kōbunkan
10327876	KINOKUNIYA	am	2011	b	ja\	jpn	\	Kabushiki Kaisha Yoshikawa Kōbunkan
10327878	KINOKUNIYA	am	2016	b	ja\	jpn	\	Yoshikawa Kōbunkan
10327880	KINOKUNIYA	am	2010	b	ja\	jpn	\	Yoshikawa Kōbunkan
10327883	KINOKUNIYA	am	2014	\	ja\	jpn	\	Yoshikawa Kōbunkan
10327886	KINOKUNIYA	am	2012	\	ja\	jpn	\	Yoshikawa Kōbunkan
10328017	KINOKUNIYA	am	1999	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315476	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315478	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315482	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315486	KINOKUNIYA	am	2017	\	ja\	jpn	\	NA
10315489	KINOKUNIYA	am	2015	\	ja\	jpn	\	Bensei Shuppan
10315493	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315497	KINOKUNIYA	am	2018	\	ja\	jpn	\	Perikansha
10315502	KINOKUNIYA	am	2017	b	ja\	jpn	\	Perikansha
10315471	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kabushiki Kaisha Yagi Shoten Kosho Shuppanbu
10315904	KINOKUNIYA	am	2017	b	ja\	jpn	\	Perikansha
10315475	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kabushiki Kaisha Furaingu Bokkusu
10315480	KINOKUNIYA	am	2017	b	ja\	jpn	\	Hōzōkan
10315485	KINOKUNIYA	am	2017	c	ja\	jpn	\	Kabushiki Kaisha Bunsei Shoin
10315492	KINOKUNIYA	am	2017	b	ja\	jpn	\	Keibunsha
10315496	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315501	KINOKUNIYA	am	2017	b	ja\	jpn	\	Sairyūsha
10315505	KINOKUNIYA	am	2017	b	ja\	jpn	\	Perikansha
10315508	KINOKUNIYA	am	2017	b	ja\	jpn	\	Miyaobi Shuppansha
10315511	KINOKUNIYA	am	2017	b	ja\	jpn	\	Shinwasha
10315514	KINOKUNIYA	am	2017	\	ja\	jpn	\	Sairyūsha
10315517	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kyūko Shoin
10315520	KINOKUNIYA	am	2018	\	ja\	jpn	\	Yoshikawakōbunkan
10315522	KINOKUNIYA	tm	2017	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315524	KINOKUNIYA	am	2017	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315525	KINOKUNIYA	am	2017	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315526	KINOKUNIYA	am	2017	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315527	KINOKUNIYA	am	2017	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315528	KINOKUNIYA	am	2017	b	ja\	jpn	\	Keisō Shobō
10315529	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315530	KINOKUNIYA	am	2017	b	ja\	jpn	\	Hanawa Shobō
10315531	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kōyō Shobō
10315532	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315460	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315463	KINOKUNIYA	am	2012	b	ja\	jpn	\	Seikyūsha
10315468	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kasama Shoin
10315473	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kasama Shoin
10315477	KINOKUNIYA	am	2018	b	ja\	jpn	\	Kasama Shoin
10315481	KINOKUNIYA	am	2018	b	ja\	jpn	\	Kasama Shoin
10315484	KINOKUNIYA	am	2018	b	ja\	jpn	\	Kasama Shoin
10315487	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kasama Shoin
10315490	KINOKUNIYA	am	2015	b	ja\	jpn	\	Miyai Shoten
10315494	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kasama Shoin
10315500	KINOKUNIYA	am	2005	b	ja\	jpn	\	Kawade Shobō Shinsha
10315504	KINOKUNIYA	am	1999	b	ja\	jpn	\	Fūbaisha
10315507	KINOKUNIYA	am	2016	b	ja\	jpn	\	Kazama Shobō
10315510	KINOKUNIYA	am	2017	\	ja\	jpn	\	Kadokawa
10315513	KINOKUNIYA	am	2017	\	ja\	jpn	\	Kabushiki Kaisha Rokuichi Shobō
10315515	KINOKUNIYA	am	2017	b	ja\	jpn	\	Hitsuji Shobō
10315518	KINOKUNIYA	am	2017	b	ja\	jpn	\	Jinbun Shoin
10315458	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kokusho Kankōkai
10315452	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyōdō Shuppan
10315456	KINOKUNIYA	am	2017	b	ja\	jpn	\	Chūō Kōron Bijutsu Shuppan
10315462	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kuroshio Shuppan
10315465	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315469	KINOKUNIYA	am	2017	\	ja\	jpn	\	Ibunsha
10315474	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315479	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315483	KINOKUNIYA	am	2017	b	ja\	jpn	\	Shinsensha
10315488	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315491	KINOKUNIYA	am	2017	b	ja\	jpn	\	Nichigai Asoshiētsu
10315495	KINOKUNIYA	am	2017	b	ja\	jpn	\	Tōkyō Daigaku Shuppankai
10315503	KINOKUNIYA	am	2017	b	ja\	jpn	\	Hōzōkan
10315506	KINOKUNIYA	am	2017	a	ja\	jpn	\	Genki Shobō
10315509	KINOKUNIYA	am	2017	d	ja\	jpn	\	Chūgoku Shoten
10315512	KINOKUNIYA	am	2018	\	ja\	jpn	\	Pōraorubisuhōrudingusupōrabunkakenkyūjo
10315516	KINOKUNIYA	am	2018	\	ja\	jpn	\	Seigensha Puromōshon
10315519	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315521	KINOKUNIYA	am	2017	b	ja\	jpn	\	Bensei Shuppan
10315523	KINOKUNIYA	am	2017	b	ja\	jpn	\	Kōbunken
10315454	KINOKUNIYA	am	2018	b	ja\	jpn	\	Yoshikawa Kōbunkan
10315445	KINOKUNIYA	am	2017	b	ja\	jpn	\	Heibonsha
10315447	KINOKUNIYA	am	2016	b	ja\	jpn	\	Tōkyōdō Shuppan
10315450	KINOKUNIYA	am	2018	b	ja\	jpn	\	Bensei Shuppan
10315457	KINOKUNIYA	am	2018	\	ja\	jpn	\	Kokushokankōkai
10315459	KINOKUNIYA	am	2018	\	ja\	jpn	\	Bensei Shuppan
10315461	KINOKUNIYA	am	2018	\	ja\	jpn	\	Bensei Shuppan
10315464	KINOKUNIYA	am	2018	b	ja\	jpn	\	Bensei Shuppan
10315467	KINOKUNIYA	am	2018	b	ja\	jpn	\	Bensei Shuppan
10315470	KINOKUNIYA	am	2018	b	ja\	jpn	\	Bensei Shuppan
10315446	KINOKUNIYA	am	1976	\	ja\	jpn	\	Daviddosha
10315449	KINOKUNIYA	am	2002	\	ja\	jpn	\	Bungeisha
10347681	MASS	am	2012	b	is\	eng	\	Israel Exploration Society
10360964	MASS	am	2018	\	is\	eng	\	NA
10360966	MASS	am	2018	\	is\	eng	\	Israel Exploration Society ;$bBiblical Archaeology Society
10377652	MELLEN	am	2008	b	nyu	eng	\	Edwin Mellen Press
10377655	MELLEN	am	2005	b	nyu	eng	\	Edwin Mellen Press
10377656	MELLEN	am	2013	b	nyu	eng	\	Edwin Mellen Press
10377658	MELLEN	am	2008	b	nyu	eng	\	Edwin Mellen Press
10377660	MELLEN	am	2006	b	nyu	eng	\	Edwin Mellen Press
10377663	MELLEN	am	2005	\	sa\	eng	\	Porcupine Press
10406686	MIDWEST	am	2010	\	nyu	eng	\	Picador,$c[2010]
10407849	MIDWEST	am	2011	b	no\	eng	\	Tapir Academic Press
10405220	MIDWEST	am	2012	b	nyu	eng	\	Modern Language Association of America
10405223	MIDWEST	am	2013	b	nyu	eng	\	The Modern Language Association of America
10405310	MIDWEST	am	2012	b	nyu	eng	\	Modern Language Association of America
10405225	MIDWEST	am	2009	b	nyu	eng	\	Modern Language Association of America
10405226	MIDWEST	am	2009	b	nyu	eng	\	Modern Language Association of America
10405227	MIDWEST	am	2009	b	nyu	eng	\	Modern Language Association of America
10405228	MIDWEST	am	1989	b	nyu	eng	\	Modern Language Association of America
10405229	MIDWEST	am	2007	b	nyu	eng	\	Modern Language Association of America
10385681	MIDWEST	am	2011	\	xna	eng	\	Allen & Unwin
10385133	MIDWEST	am	2010	\	at\	eng	\	Big Sky Publishing Pty, Limited.;\1$aNewport, New South Wales :$bBig Sky Publishing
10385125	MIDWEST	am	2005	b	su\	eng	\	International Islamic Publishing House
10385128	MIDWEST	am	2010	b	ne\	eng	\	Brill ;$aBiggleswade :$bExtenza Turpin [distributor]
10385130	MIDWEST	am	2012	f	qea	eng	\	[Diethelm F. Ryschka]/Xlibris
10382912	MIDWEST	am	1995	b	ne\	eng	\	KIT - Tropenmuseum
10382918	MIDWEST	am	2013	b	ne\	eng	\	KIT Publishers
10377911	MIDWEST	am	2011	b	msu	eng	\	University Press of Mississippi
10380030	MIDWEST	am	2014	b	vau	eng	\	Just World Books
10380032	MIDWEST	am	2008	b	onc	eng	\	Compass Books
10376494	MIDWEST	am	2014	b	my\	eng	\	Natural History Publications (Borneo)
10376496	MIDWEST	am	2014	b	enk	eng	\	Bloomsbury
10376981	MIDWEST	am	2009	b	enk	eng	\	Continuum
10376985	MIDWEST	am	2011	b	enk	eng	\	Continuum
10376987	MIDWEST	am	1998	b	vtu	eng	\	Jewish Lights Pub.
10376380	MIDWEST	am	2013	b	cou	eng	\	Lynne Rienner Publishers, Inc.
10363460	MIDWEST	am	2013	b	vau	eng	\	Kumarian Press
10363465	MIDWEST	am	2014	b	mdu	eng	\	Rowman & Lttlefield
10363467	MIDWEST	am	2003	b	gau	eng	\	M.A.A.T. [Mbongi Association for Afrikan Transformation]
10362929	MIDWEST	am	2008	b	nju	eng	\	Africa World Press
10363877	MIDWEST	am	2013	\	cou	eng	\	Lynne Rienner Publishers
10362927	MIDWEST	am	2010	b	aca	eng	\	Heart Books
10362012	MIDWEST	am	2003	b	nyu	eng	\	Penguin Books
10361354	MIDWEST	am	2014	b	nyu	eng	\	Penguin Books
10361361	MIDWEST	am	2012	b	enk	eng	\	Palgrave Macmillan
10360932	MIDWEST	am	2017	b	ph\	eng	i	Asian Development Bank
10360682	MIDWEST	am	1972	\	utu	eng	\	[Deseret Test Center]
10359887	MIDWEST	am	2012	b	miu	eng	\	Greenhaven Press
10359939	MIDWEST	am	1972	\	ilu	eng	\	Third World Press
10359751	MIDWEST	am	2015	b	ilu	eng	\	Third World Press
10359754	MIDWEST	am	2012	\	ilu	eng	\	Third World Press
10359755	MIDWEST	am	2010	\	ilu	eng	\	Third World Press
4033926	MIDWEST	am	2011	b	ilu	eng	\	Third World Press
10359758	MIDWEST	am	2008	b	ilu	eng	\	Third World Press
10359761	MIDWEST	am	2009	\	ilu	eng	\	Third World Press
10359762	MIDWEST	am	2009	b	ilu	eng	\	Third World Press
10359765	MIDWEST	am	2008	\	ilu	eng	\	Third World Press
10359766	MIDWEST	am	2010	b	ilu	eng	\	Third World Press
10359771	MIDWEST	am	2007	b	ilu	eng	\	Third World Press
10359772	MIDWEST	am	2008	b	ilu	eng	\	Third World Press
10359775	MIDWEST	am	2007	b	ilu	eng	\	Third World Press
10359776	MIDWEST	am	2014	b	ilu	eng	\	Third World Press
10359778	MIDWEST	am	2012	b	ilu	eng	\	TWP Third World Press
10359780	MIDWEST	am	2010	b	ilu	eng	\	Third World Press
10359782	MIDWEST	am	2013	b	ilu	eng	\	Third World Press
10359783	MIDWEST	am	2012	\	ilu	eng	\	Third World Press
10359784	MIDWEST	am	2009	b	ilu	eng	\	Third World Press
10359785	MIDWEST	tm	2013	b	ilu	eng	\	Third World Press
10359786	MIDWEST	am	2011	b	ilu	eng	\	Third World Press
10359196	MIDWEST	am	2011	\	nyu	eng	\	Akashic Books
10359199	MIDWEST	am	2014	\	nyu	eng	\	Strebor Books
10359204	MIDWEST	am	2015	b	mau	eng	\	Da Capo Press, a member of Perseus Books Group
10359205	MIDWEST	am	2013	b	nyu	eng	\	Sheep Meadow Press
10359207	MIDWEST	am	2015	\	nyu	eng	\	Vintage Books a division of Random House LLC
10358687	MIDWEST	am	2014	\	au\	eng	\	Edition Aufbruch
10358690	MIDWEST	am	2000	\	ce\	eng	\	Rajah & Sundram Publishers
10294780	MIDWEST	am	1999	b	mau	eng	\	Shambhala
10294780	MIDWEST	am	1999	b	mau	eng	\	Shambhala
10356974	MIDWEST	am	2011	b	gw\	eng	\	LAP LAMBERT Academic Publishing
10356975	MIDWEST	am	2009	\	gw\	eng	\	NA
10356977	MIDWEST	am	2014	\	ja\	eng	\	Flick Studio
10356979	MIDWEST	am	2013	b	enk	eng	\	Pen and Sword Military
10355942	MIDWEST	am	2013	b	mdu	eng	\	The Scarecrow Press, Inc.
10353042	MIDWEST	am	2012	b	nyu	eng	\	Cambria Press
10353043	MIDWEST	am	2011	\	gw\	eng	\	LAP Lambert Academic Publishing
10353044	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10353045	MIDWEST	am	2008	b	gw\	eng	\	VDM Verlag Dr. Müller
10353046	MIDWEST	am	2008	b	gw\	eng	\	VDM Verlag Dr. Müller
10353047	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Müller
10353048	MIDWEST	am	2009	b	gw\	eng	\	VDM, Verlag Dr. Müller
10353049	MIDWEST	am	2009	\	gw\	eng	\	VDM Verlag Dr.Müller
10353050	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Müller
10353051	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Müller
10353052	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag
10353053	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Muller
10353054	MIDWEST	am	2008	b	gw\	eng	\	VDM Verlag Dr. Mul̈ler
10353055	MIDWEST	am	2008	b	gw\	eng	\	VDM Verlag Dr. Müller
10353056	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Müller
10353057	MIDWEST	am	2006	b	fi\	eng	\	Finnish Oriental Society
10353058	MIDWEST	am	2011	b	gw\	eng	\	VDM Verlag Dr. Müller
10353059	MIDWEST	am	2008	\	nyu	eng	\	Other Press
10352632	MIDWEST	am	2013	b	nyu	eng	\	Cambria Press
10352635	MIDWEST	am	2007	b	ii\	eng	\	Published by Radhika Sabavala for Marg Publications on behalf of the National Centre for the Performing Arts
10333880	MIDWEST	am	2012	\	gw\	eng	\	AV Akademikerverlag
10329516	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Müller
10329519	MIDWEST	am	2008	b	gw\	eng	\	VDM
10329522	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Muller
10328907	MIDWEST	am	2008	b	gw\	eng	\	VDM Verlag Dr. Müller
10328908	MIDWEST	am	2009	b	gw\	eng	\	VDM Verlag Dr. Muller
10328911	MIDWEST	am	2008	\	gw\	eng	\	VDM Verlag Dr. Muller
10328913	MIDWEST	am	2010	b	gw\	eng	\	VDM
10328915	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328917	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10335553	MIDWEST	am	2014	\	ii\	eng	\	ADARG and Marg Foundation
10328919	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328920	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328922	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328925	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328926	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328929	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328931	MIDWEST	am	2010	b	gw\	eng	\	VDM Verlag Dr. Müller
10328933	MIDWEST	am	2011	b	gw\	eng	\	VDM, Verlag Dr. Müller
10328935	MIDWEST	am	2011	b	dk\	eng	\	VDM Verlag
10328938	MIDWEST	am	2011	b	gw\	eng	\	VDM Verlag Dr. Müfller
10328940	MIDWEST	am	2011	b	gw\	eng	\	VDM Verlag Dr. Müller
10328942	MIDWEST	am	2011	\	gw\	eng	\	VDM Verlag Dr. Muller GmbH
10328943	MIDWEST	am	2011	b	gw\	eng	\	VDM Verlag Dr Müller
10328450	MIDWEST	am	2007	b	pau	eng	\	Casemate
10328451	MIDWEST	am	2013	b	mdu	eng	\	Naval Institute Press
10327863	MIDWEST	am	2014	\	vau	eng	\	Just World Books
10323283	MIDWEST	am	2012	b	mau	eng	\	Harvard Business Review Press
10232067	MIDWEST	am	2012	\	pr\	spa	\	Colección Maravilla
10299485	MIDWEST	am	1996	b	enk	eng	\	Bloodaxe Books ;$aChester Springs, PA :$bDistributed in North America by Dufour Editions
10299518	MIDWEST	am	2017	\	ph\	eng	\	National Historical Commission of the Philippines
10299071	MIDWEST	am	2014	b	gw\	eng	\	Scholars' Press
10321483	MIDWEST	am	1994	\	enk	eng	\	Islamic Foundation
10316478	MIDWEST	am	2007	\	vtu	eng	\	Harbor Mountain Press
10299066	MIDWEST	am	1971	b	nyu	eng	\	Harper & Row, Publishers,$c1971
10299075	MIDWEST	am	2013	b	gw\	eng	\	Scholars' Press
10298582	MIDWEST	am	2004	b	miu	eng	\	Center for Japanese Studies, University of Michigan
2182216	MIDWEST	am	1992	b	miu	eng	\	Center for Japanese Studies, University of Michigan
10297934	MIDWEST	am	2010	b	ne\	eng	\	Hotei Publishing
2182216	MIDWEST	am	1992	b	miu	eng	\	Center for Japanese Studies, University of Michigan
10298033	MIDWEST	am	2013	b	ne\	eng	\	Hotei Publishing
10297914	MIDWEST	am	2011	b	ne\	eng	\	Brill
10297918	MIDWEST	am	2006	b	ne\	eng	\	Hotei ;$aClaremont, Calif. :$bScripps College
10297923	MIDWEST	am	2007	b	ne\	eng	\	Hotei Pub.
10297926	MIDWEST	am	2007	b	ne\	eng	\	Hotei
10297930	MIDWEST	am	2007	b	ne\	eng	\	Hotei Publishing
10298583	MIDWEST	am	2014	b	miu	eng	\	Center for Japanese Studies, The University of Michigan
10297936	MIDWEST	am	2011	b	ne\	eng	\	Hotei
10297938	MIDWEST	am	2012	b	cau	eng	\	Scripps College in association with Hotei Publishing
